GHGRP FACILITY ID,PRIMARY_OPERATOR
1012953.0,SCOUT ENERGY MANAGEMENT LLC
1012954.0,ELBOW RIVER MARKETING USA LTD
1012955.0,WASTE MANAGEMENT INC
1012957.0,CITY OF HOUSTON TEXAS
1012961.0,BERKSHIRE HATHAWAY INC
1012963.0,ENTERPRISE PRODUCTS PARTNERS LP
1012964.0,FIELD STARTEX SERVICES LLC
1012965.0,SPANGLER COMPANIES INC
1012967.0,GUAM POWER AUTHORITY
1012969.0,ENTERPRISE PRODUCTS PARTNERS LP
1012970.0,VAQUERO PERMIAN GATHERING LLC
1012971.0,BERKSHIRE HATHAWAY INC
1012974.0,FORD MOTOR CO
1012975.0,ENTERPRISE PRODUCTS PARTNERS LP
1012977.0,SPANGLER COMPANIES INC
1012978.0,US GOVERNMENT
1012981.0,CITY OF COFFEYVILLE KANSAS
1012982.0,PINE RUN GATHERING LLC
1012983.0,NHIP II BISON HOLDINGS LLC
1012984.0,"Southern Energy Operating, LLC"
1012985.0,ENERGY TRANSFER LP
1012986.0,ENTERPRISE PRODUCTS PARTNERS LP
1012987.0,SOLVAY HOLDING INC
1012988.0,PER MANAGER LLC
1012993.0,ABBOTT LABORATORIES
1012996.0,NHIP II BISON HOLDINGS LLC
1012997.0,US STEEL CORP
1013001.0,TYSON FOODS INC
1013002.0,KOCH INDUSTRIES INC
1013003.0,WALTER OIL & GAS CORP
1013004.0,GLACIER OIL & GAS CORP
1013006.0,CONSTELLATION ENERGY CORP
1013009.0,KINDER MORGAN INC
1013010.0,VERDUN OIL CO
1013011.0,SEM OPERATING CO LLC
1013013.0,RMS OF GEORGIA LLC
1013014.0,NINHUA GROUP CO LTD
1013016.0,UNITED COAL CO LLC
1013018.0,WINSTON PLYWOOD & VENEER LLC
1013021.0,PETRO-HUNT LLC
1013022.0,HOWMET AEROSPACE INC
1013024.0,CONSTELLATION ENERGY CORP
1013030.0,SWINGER TRUCKING INC
1013033.0,DIVERSIFIED GAS & OIL CORP
1013035.0,DIVERSIFIED GAS & OIL CORP
1013036.0,TRANSCANADA PIPELINE USA LTD
1013038.0,MARATHON OIL CORP
1013039.0,MILAN ENERGY LLC
1013042.0,STATE OF CALIFORNIA
1013043.0,BASIN ELECTRIC POWER COOPERATIVE
1013046.0,OLD DOMINION ELECTRIC COOPERATIVE
1013048.0,EQUITRANS MIDSTREAM CORP
1013049.0,EXCO RESOURCES INC
1013050.0,ENERGY TRANSFER LP
1013051.0,JSW STEEL USA OHIO INC
1013052.0,NAVITAS MIDSTREAM PARTNERS LLC
1013054.0,CITY OF HOLLAND MICHIGAN
1013055.0,KOCH INDUSTRIES INC
1013057.0,GOM Shelf LLC
1013060.0,ARCOSA INC
1013061.0,PARADIGM ENERGY PARTNERS LLC
1013063.0,CARROLL COUNTY ENERGY LLC
1013064.0,DIVERSIFIED GAS & OIL CORP
1013065.0,DT Midstream INC
1013066.0,INDORAMA VENTURES USA HOLDINGS LP
1013067.0,DENBURY INC
1013070.0,ALPACA ENERGY LLC
1013071.0,ROSEBUD MINING CO
1013072.0,ENERGY TRANSFER LP
1013077.0,DT Midstream INC
1013078.0,EOG RESOURCES INC
1013079.0,EAGLECLAW MIDSTREAM SERVICES LLC
1013081.0,COUNTY OF AMHERST
1013086.0,Evolve Transition Infrastructure LP
1013087.0,TEXAS AMERICAN RESOURCES CO
1013088.0,ALPONT LLC
1013089.0,EDGEMARC ENERGY HOLDINGS LLC
1013091.0,AUSTRALIS TMS INC
1013095.0,CAERUS OIL & GAS LLC
1013097.0,CARLISLE COS INC
1013099.0,ARENA ENERGY LP
1013100.0,NEXTERA ENERGY INC
1013105.0,LOEWS CORP
1013106.0,SURGE OPERATING LLC
1013109.0,ONEOK INC
1013111.0,HILCORP ENERGY CO
1013115.0,W&T OFFSHORE INC
1013117.0,DARLING INGREDIENTS INC
1013118.0,LOEWS CORP
1013119.0,CENTRAL SPRINKLER
1013121.0,ARENA ENERGY LP
1013123.0,ALTA MESA RESOURCES INC
1013124.0,ENERVEST OPERATING LLC
1013125.0,MATALCO (US) INC
1013129.0,LOEWS CORP
1013130.0,HYDRO EXTRUSION USA LLC
1013134.0,ARENA ENERGY LP
1013136.0,ARCLIGHT ENERGY PARTNERS FUND VII LP
1013144.0,IACX ENERGY LLC
1013147.0,US GOVERNMENT
1013151.0,ARAUCO NORTH AMERICA INC
1013164.0,ERCO (US) HOLDINGS INC
1013165.0,BOISE CASCADE CO
1013166.0,TALOS ENERGY INC
1013167.0,CITIZEN ENERGY III LLC
1013168.0,INGEVITY CORP
1013171.0,NET POWER LLC
1013173.0,CITY OF DENTON TEXAS
1013179.0,CHENIERE ENERGY INC
1013183.0,TARGA RESOURCES CORP
1013184.0,TARGA RESOURCES CORP
1013185.0,TARGA RESOURCES CORP
1013186.0,HARTREE CHANNELVIEW LLC
1013187.0,TEJAS POWER GENERATION LLC
1013188.0,US GOVERNMENT
1013189.0,ENERGY TRANSFER LP
1013191.0,WETT HOLDINGS LLC
1013192.0,ENERGY TRANSFER LP
1013193.0,ENERGY TRANSFER LP
1013194.0,ENERGY TRANSFER LP
1013196.0,ENERGY TRANSFER LP
1013197.0,ENERGY TRANSFER LP
1013198.0,ENERGY TRANSFER LP
1013200.0,ENERGY TRANSFER LP
1013201.0,ENERGY TRANSFER LP
1013203.0,THE WILLIAMS COS INC
1013204.0,EQUINOR US HOLDINGS INC
1013205.0,AIR PRODUCTS & CHEMICALS INC
1013207.0,WETT HOLDINGS LLC
1013208.0,WETT HOLDINGS LLC
1013209.0,WETT HOLDINGS LLC
1013210.0,WETT HOLDINGS LLC
1013211.0,WETT HOLDINGS LLC
1013214.0,SCOUT ENERGY MANAGEMENT LLC
1013215.0,COMMERCIAL METALS CO
1013216.0,SCOUT ENERGY MANAGEMENT LLC
1013217.0,NATIONAL FUEL GAS CO
1013218.0,WASTE MANAGEMENT INC
1013219.0,DOMINION ENERGY INC
1013221.0,CHEVRON CORP
1013222.0,CHEVRON CORP
1013223.0,ULLICO INFRASTRUCTURE MASTER FUND LP
1013225.0,KOCH INDUSTRIES INC
1013226.0,CONFLUENCE DJ LLC
1013229.0,SHELL PETROLEUM INC
1013230.0,BCE-MACH III LLC
1013231.0,KINDER MORGAN INC
1013233.0,INVENERGY LLC
1013236.0,KINDER MORGAN INC
1013237.0,KINDER MORGAN INC
1013238.0,LIBERTY UTILITIES CO
1013243.0,VICINITY ENERGY INC
1013245.0,URBAN OIL & GAS GROUP LLC
1013246.0,DANONE NORTH AMERICA PUBLIC BENEFIT CORP
1013247.0,CATERPILLAR INC
1013248.0,OHIO POWER PARTNERS LLC
1013253.0,WR GRACE & CO
1013257.0,CLEAN ENERGY FUTURES - LORDSTOWN LLC
1013259.0,CASTILLO INVESTMENT HOLDINGS LLC
1013261.0,FDL OPERATING LLC
1013262.0,Javelin Energy Partners
1013263.0,TOYODA GOSEI NORTH AMERICA
1013264.0,THE ANSCHUTZ CORP
1013265.0,NE NITRO GENEVA LLC
1013266.0,VAQUERO PERMIAN PROCESSING LLC
1013267.0,TERVES INC
1013269.0,STEEL DYNAMICS INC
1013270.0,BROWN-FORMAN CORP
1013272.0,MDU RESOURCES GROUP INC
1013274.0,HI-CRUSH INC
1013276.0,GRANGES AMERICAS INC
1013277.0,TENASKA PENNSYLVANIA PARTNERS LLC
1013278.0,CLEAN HARBORS INC
1013279.0,CASCADES TISSUE GROUP - PENNSYLVANIA INC
1013280.0,MEDALLION MIDSTREAM 2 LLC
1013281.0,PAR PACIFIC HOLDINGS INC
1013282.0,3M CO
1013283.0,ENCINO ENERGY LLC
1013284.0,GREEN POWER SOLUTIONS OF GEORGIA LLC
1013285.0,MIDDLE FORK ENERGY PARTNERS LLC
1013286.0,HUMMEL STATION LLC
1013287.0,ELITE OCTANE LLC
1013288.0,XCL RESOURCES LLC
1013289.0,BALLARD PETROLEUM HOLDINGS LLC
1013293.0,AURUBIS BUFFALO INC
1013294.0,OWENS CORNING
1013295.0,BERKSHIRE HATHAWAY INC
1013296.0,BERKSHIRE HATHAWAY INC
1013297.0,HESS CORP
1013298.0,BERKSHIRE HATHAWAY INC
1013299.0,BERKSHIRE HATHAWAY INC
1013300.0,MARQUETTE BOARD OF LIGHT & POWER
1013302.0,BERKSHIRE HATHAWAY INC
1013305.0,THE WILLIAMS COS INC
1013306.0,HG ENERGY II APPALACHIA LLC
1013307.0,CALLON PETROLEUM CO
1013311.0,COGENT MIDSTREAM WESTEX LLC
1013312.0,GIP Pilot Acquisition Partners LP
1013313.0,TRANSCANADA PIPELINE USA LTD
1013314.0,TRANSCANADA PIPELINE USA LTD
1013315.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1013316.0,BINDERHOLZ LIVE OAK LLC
1013317.0,CRODA INTERNATIONAL PUBLIC LC
1013318.0,RECOIL RESOURCES OPERATING INC
1013320.0,GIP Pilot Acquisition Partners LP
1013321.0,TRANSCANADA PIPELINE USA LTD
1013322.0,MSIP-SSCC HOLDINGS LLC
1013323.0,SMITHFIELD FOODS INC
1013325.0,MAGNOLIA OIL & GAS CORP
1013328.0,GUAM POWER AUTHORITY
1013329.0,THE WILLIAMS COS INC
1013330.0,CPV VALLEY LLC
1013331.0,CAMINO NATURAL RESOURCES LLC
1013333.0,HOLLINGSWORTH & VOSE CO
1013335.0,Enbridge (US) Inc
1013336.0,TREDEGAR CORP
1013339.0,BCE-MACH LLC
1013340.0,THE WILLIAMS COS INC
1013345.0,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP
1013346.0,URBAN OIL & GAS GROUP LLC
1013348.0,PACIFIC COAST BUILDING PRODUCTS INC
1013349.0,NORTHERN LIGHT HEALTH
1013350.0,ENERGY TRANSFER LP
1013353.0,LOTTE CHEMICAL USA CORP
1013354.0,NEXTERA ENERGY INC
1013355.0,FOURPOINT ENERGY LLC
1013359.0,LUPTON VENTURES INC
1013360.0,CLEARWAY ENERGY GROUP LLC
1013361.0,SOUTHWEST GAS HOLDINGS INC
1013362.0,JAMES HARDIE INDUSTRIES PUBLIC LTD CO
1013363.0,DARLING INGREDIENTS INC
1013364.0,TARGA RESOURCES CORP
1013365.0,EQUITRANS MIDSTREAM CORP
1013368.0,ROSEMORE INC
1013369.0,CUB CREEK ENERGY LLC
1013373.0,TALL OAK MIDSTREAM LLC
1013374.0,MOXIE FREEDOM LLC
1013375.0,BENTELER NORTH AMERICA CORP
1013376.0,CASCADES TISSUE GROUP - PENNSYLVANIA INC
1013377.0,ROSEHILL RESOURCES
1013378.0,TALL OAK MIDSTREAM LLC
1013382.0,FIREWATER LLC
1013384.0,SOUTHWEST CHEESE CO LLC
1013387.0,ENTERPRISE PRODUCTS PARTNERS LP
1013388.0,EAGLECLAW MIDSTREAM SERVICES LLC
1013391.0,ENERGY TRANSFER LP
1013392.0,APA CORP
1013394.0,KNAUF INSULATION
1013395.0,ENTERPRISE PRODUCTS PARTNERS LP
1013396.0,ENTERPRISE PRODUCTS PARTNERS LP
1013397.0,TRANSCANADA PIPELINE USA LTD
1013398.0,ENTERPRISE PRODUCTS PARTNERS LP
1013399.0,ENTERPRISE PRODUCTS PARTNERS LP
1013400.0,ENTERPRISE PRODUCTS PARTNERS LP
1013403.0,BERKSHIRE HATHAWAY INC
1013404.0,ENTERPRISE PRODUCTS PARTNERS LP
1013406.0,TEXAS PETROLEUM INVESTMENT CO
1013407.0,BIRCH RESOURCES
1013412.0,WHITE ROCK OIL & GAS LLC
1013413.0,SOUTHWESTERN ENERGY CO INC
1013417.0,ABRAXAS PETROLEUM CORP
1013481.0,ALPHA METALLURGICAL RESOURCES INC
1013487.0,NUCOR CORP
1013489.0,PEPSICO INC
1013493.0,NUCOR CORP
1013497.0,TENARIS
1013501.0,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP
1013511.0,TARGA RESOURCES CORP
1013515.0,MPLX LP
1013517.0,WILLIAMS COS INC (THE)
1013518.0,WILLIAMS COS INC (THE)
1013519.0,RYOBI DIE CASTING (USA) INC
1013523.0,LOUISIANA ENERGY & POWER AUTHORITY
1013525.0,MISSISSIPPI STATE UNIVERSITY
1013526.0,WEC Energy Group Inc
1013527.0,WEC Energy Group Inc
1013529.0,POWDER RIVER MIDSTREAM
1013536.0,THE WILLIAMS COS INC
1013537.0,THE PROCTER & GAMBLE CO
1013538.0,MEAD JOHNSON & CO LLC
1013539.0,RLC INDUSTRIES CO
1013540.0,TRES POWER LLC
1013541.0,TRES POWER LLC
1013542.0,HICKORY RUN ENERGY LLC
1013543.0,SACRAMENTO MUNICIPAL UTILITY DISTRICT
1013544.0,EAGLECLAW MIDSTREAM SERVICES LLC
1013545.0,CHENIERE ENERGY INC
1013549.0,KINDER MORGAN INC
1013550.0,KINDER MORGAN INC
1013552.0,KINDER MORGAN INC
1013553.0,SEMPRA ENERGY
1013556.0,KINDER MORGAN INC
1013557.0,KINDER MORGAN INC
1013558.0,WESTERN MIDSTREAM PARTNERS LP
1013559.0,WOLVERINE POWER SUPPLY COOPERATIVE INC
1013560.0,KINDER MORGAN INC
1013561.0,KINDER MORGAN INC
1013562.0,KINDER MORGAN INC
1013564.0,KINDER MORGAN INC
1013565.0,KINDER MORGAN INC
1013566.0,KINDER MORGAN INC
1013567.0,KINDER MORGAN INC
1013568.0,KINDER MORGAN INC
1013569.0,KINDER MORGAN INC
1013570.0,KINDER MORGAN INC
1013571.0,KINDER MORGAN INC
1013572.0,KINDER MORGAN INC
1013573.0,XCL MIDSTREAM LLC
1013574.0,JESSE COMBS FAMILY TRUST
1013575.0,SOUTHWEST GAS HOLDINGS INC
1013576.0,A-GAS US HOLDINGS INC
1013577.0,CPV POWER HOLDINGS LP
1013578.0,ENTERGY CORP
1013580.0,CONTANGO RESOURCES LLC
1013581.0,NRW LLC
1013582.0,NRW LLC
1013583.0,JESSE COMBS FAMILY TRUST
1013584.0,PANOLAM INDUSTRIES INTERNATIONAL INC
1013585.0,COX OIL CO INC
1013586.0,RICELAND FOODS INC
1013587.0,CITY OF BEATRICE NEBRASKA
1013588.0,ARENA ENERGY LP
1013589.0,TRANSCANADA PIPELINE USA LTD
1013593.0,DT Midstream INC
1013594.0,GIP Pilot Acquisition Partners LP
1013595.0,ESCONDIDO RESOURCES II MANAGEMENT LLC
1013597.0,PHILLIPS 66
1013598.0,CRICKET VALLEY ENERGY CENTER LLC
1013599.0,GIP Pilot Acquisition Partners LP
1013600.0,TRANSCANADA PIPELINE USA LTD
1013601.0,BLACKBEARD OPERATING LLC
1013603.0,TRANSCANADA PIPELINE USA LTD
1013604.0,GIP Pilot Acquisition Partners LP
1013607.0,GIP Pilot Acquisition Partners LP
1013608.0,TRANSCANADA PIPELINE USA LTD
1013609.0,STAKEHOLDER GAS SERVICES LLC
1013611.0,KOCH INDUSTRIES INC
1013612.0,WTG NORTH PERMIAN MIDSTREAM LLC
1013614.0,CITIZEN ENERGY III LLC
1013616.0,HI-CRUSH INC
1013617.0,MUSKET CORP
1013618.0,STERLING ENERGY GROUP INC
1013620.0,SOJITZ BIRDSBORO LLC
1013621.0,DELEK US HOLDINGS INC
1013622.0,RING-NECK ENERGY & FEED LLC
1013623.0,SPANGLER COMPANIES INC
1013624.0,ICM INC
1013625.0,HOUSTON LBC LP
1013627.0,HEAVEN HILL DISTILLERIES INC
1013629.0,MUSKET CORP
1013630.0,WASTE CONNECTIONS US INC
1013632.0,BIEWER LUMBER LLC
1013633.0,WASTE MANAGEMENT INC
1013634.0,WILLIAMS COS INC (THE)
1013635.0,CITY OF LOGAN UTAH
1013637.0,SIMPLOT BP IDAHO LLC
1013638.0,IRON HORSE MIDSTREAM LLC
1013639.0,ROWDY PIPELINE LLC
1013640.0,NEXTERA ENERGY INC
1013641.0,DTE ENERGY CO
1013642.0,TRANSCANADA PIPELINE USA LTD
1013643.0,AGROPUR INC
1013645.0,SALTCHUK HOLDINGS INC
1013646.0,PB LEINER USA CORP
1013647.0,IRON HORSE MIDSTREAM LLC
1013649.0,TARGRAY INDUSTRIES INC
1013650.0,OTTER TAIL CORP
1013651.0,O-AT-KA MILK PRODUCTS COOPERATIVE INC
1013655.0,W&T OFFSHORE INC
1013656.0,SAZERAC CO INC
1013657.0,BEDROCK ENERGY PARTNERS LLC
1013658.0,PILOT CORP
1013659.0,MERIDIAN WASTE VIRGINIA
1013660.0,Enbridge (US) Inc
1013662.0,NAVITAS MIDSTREAM PARTNERS LLC
1013663.0,ENERGY TRANSFER LP
1013665.0,ENERGY TRANSFER LP
1013667.0,Enbridge (US) Inc
1013669.0,BJC HEALTHCARE
1013670.0,ALTIVIA SERVICES LLC
1013672.0,KINDER MORGAN INC
1013673.0,BRIDGESTONE AMERICAS INC
1013674.0,SPUR ENERGY PARTNERS HOLDINGS LLC
1013675.0,ENTERPRISE PRODUCTS PARTNERS LP
1013677.0,BEDROCK ENERGY PARTNERS LLC
1013678.0,W&T OFFSHORE INC
1013681.0,ENTERPRISE PRODUCTS PARTNERS LP
1013683.0,SOFIDEL AMERICA CORP
1013685.0,UGI CORP
1013688.0,ENTERPRISE PRODUCTS PARTNERS LP
1013689.0,OUTRIGGER ENERGY II LLC
1013690.0,CHEVRON CORP
1013691.0,ENSIGHT IV ENERGY MANAGEMENT LLC
1013693.0,UNIT CORP
1013694.0,FCA NORTH AMERICA HOLDINGS LLC
1013695.0,US GOVERNMENT
1013696.0,CLOVER FLAT LANDFILL INC
1013697.0,KUDU MIDSTREAM LLC
1013698.0,Enbridge (US) Inc
1013699.0,SABINAL ENERGY LLC
1013700.0,SERVICES GROUP INC
1013701.0,STAKEHOLDER GAS SERVICES LLC
1013702.0,Enbridge (US) Inc
1013703.0,Enbridge (US) Inc
1013704.0,Enbridge (US) Inc
1013705.0,Enbridge (US) Inc
1013708.0,OXBOW CREEK ENERGY LLC
1013709.0,EOG RESOURCES INC
1013710.0,EOG RESOURCES INC
1013711.0,DUPONT DE NEMOURS INC
1013714.0,ENERGY TRANSFER LP
1013715.0,BOISE CASCADE CO
1013716.0,WOLF RUN ENERGY LLC
1013717.0,IACX ENERGY LLC
1013718.0,ICL INDUSTRIAL PRODUCTS
1013719.0,NUCOR CORP
1013720.0,ATMOS ENERGY CORP
1013721.0,CONAGRA BRANDS INC
1013722.0,NEXTERA ENERGY INC
1013723.0,ATMOS ENERGY CORP
1013724.0,SALT CREEK MIDSTREAM LLC
1013726.0,ONEOK INC
1013727.0,ENERGY TRANSFER LP
1013728.0,PETROSHALE (US) INC
1013729.0,SEMINOLE PIPELINE CO LLC
1013730.0,ONEOK INC
1013732.0,BCE-MACH II LLC
1013733.0,SHELL PETROLEUM INC
1013734.0,TAP ROCK OPERATING LLC
1013735.0,STEWARD ENERGY II LLC
1013736.0,APR OPERATING LLC
1013737.0,APR OPERATING LLC
1013738.0,GREAT SALT PLAINS MIDSTREAM HOLDINGS LLC
1013739.0,SUMMIT MIDSTREAM PARTNERS LP
1013740.0,NEW YORK STATE
1013741.0,GREAT WESTERN MALTING CO
1013743.0,SUMMIT MIDSTREAM PARTNERS LP
1013746.0,SUMMIT REFIRGERANTS LLC
1013747.0,FLUOROFUSION SPECIALTY CHEMICALS
1013748.0,DENBURY INC
1013749.0,ARCHER DANIELS MIDLAND CO
1013751.0,BCE-MACH LLC
1013753.0,FLIQ COMMON FACILITIES LLC
1013754.0,ARIZONA BOARD OF REGENTS
1013757.0,LOEWS CORP
1013761.0,PORSCHE CARS NORTH AMERICA INC
1013765.0,IGAS HOLDINGS INC
1013767.0,AIRGAS INC
1013769.0,IGAS HOLDINGS INC
1013771.0,ZAVANNA LLC
1013774.0,SAN MATEO MIDSTREAM LLC
1013779.0,HOWARD UNIVERSITY (INC)
1013783.0,WARRIOR MET COAL INC
1013786.0,TARGA RESOURCES CORP
1013787.0,TARGA RESOURCES CORP
1013788.0,WTG NORTH PERMIAN MIDSTREAM LLC
1013789.0,WTG NORTH PERMIAN MIDSTREAM LLC
1013793.0,OCCIDENTAL PETROLEUM CORP
1013803.0,KRONOSPAN INC
1013805.0,DUKE ENERGY CORP
1013807.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1013809.0,SCOUT ENERGY MANAGEMENT LLC
1013810.0,PETRA NOVA PARISH HOLDINGS LLC
1013811.0,POWERSOUTH ENERGY COOPERATIVE
1013813.0,SASOL USA CORP
1013814.0,MPLX LP
1013815.0,COTTON DRAW MIDSTREAM LLC
1013816.0,MEGLOBAL AMERICAS INC
1013817.0,ARLANXEO USA HOLDINGS CORP
1013818.0,PIVOTAL LNG
1013819.0,MISSISSIPPI SILICON LLC
1013820.0,DAIRY FARMERS OF AMERICA INC
1013821.0,IRVING CONSUMER PRODUCTS INC
1013825.0,KINDER MORGAN INC
1013826.0,KINDER MORGAN INC
1013827.0,KINDER MORGAN INC
1013828.0,KINDER MORGAN INC
1013833.0,MEWBOURNE HOLDINGS INC
1013834.0,PHILLIPS 66
1013836.0,KOCH INDUSTRIES INC
1013838.0,KINDER MORGAN INC
1013840.0,KINDER MORGAN INC
1013841.0,KINDER MORGAN INC
1013842.0,KINDER MORGAN INC
1013843.0,KINDER MORGAN INC
1013844.0,KINDER MORGAN INC
1013845.0,MEWBOURNE HOLDINGS INC
1013849.0,ONEIDA VALLEY MIDSTREAM LLC
1013850.0,KINDER MORGAN INC
1013851.0,US ENERGY DEVELOPMENT CORP
1013853.0,APA CORP
1013854.0,IOFINA CHEMICAL INC
1013855.0,DARLING INGREDIENTS INC
1013856.0,ATMOS ENERGY CORP
1013857.0,BB ENERGY GROUP HOLDING LTD
1013859.0,CAPTUREPOINT LLC
1013861.0,HIGH RIVER RESOURCES LLC
1013863.0,ENTERGY CORP
1013864.0,ENTERGY CORP
1013867.0,WTG SOUTH PERMIAN MIDSTREAM LLC
1013868.0,MBK USA HOLDINGS INC
1013870.0,SHERIDAN PRODUCTION CO LLC
1013875.0,DTE ENERGY CO
1013876.0,MAINESBURG GS LP
1013877.0,ENTERGY CORP
1013878.0,ENTERGY CORP
1013880.0,PRATT INDUSTRIES INC
1013881.0,NESTLE HOLDINGS INC
1013882.0,EPIC MIDSTREAM LLC
1013883.0,BERKSHIRE HATHAWAY INC
1013885.0,HARP USA INC
1013886.0,BERKSHIRE HATHAWAY INC
1013887.0,MERITAGE MIDSTREAM SERVICES II LLC
1013891.0,AG PROCESSING INC A COOPERATIVE
1013892.0,BP AMERICA INC
1013893.0,ENERGY TRANSFER LP
1013894.0,SHOWA CHEMICALS OF AMERICA INC
1013896.0,CRESCENT PASS ENERGY LLC
1013897.0,UPCURVE ENERGY LLC
1013898.0,KOCH FOODS INC
1013899.0,COLLEGEVILLE HOLDINGS LLC
1013900.0,CONSOL ENERGY INC
1013901.0,M6 Midstream LLC
1013902.0,TAK INVESTMENT LLC
1013903.0,ASPEN MIDSTREAM LLC
1013904.0,COGENT MIDSTREAM WESTEX LLC
1013905.0,CGL HOLDINGS LLC
1013907.0,KINDER MORGAN INC
1013910.0,Enbridge (US) Inc
1013911.0,ENTERPRISE PRODUCTS PARTNERS LP
1013912.0,Enbridge (US) Inc
1013913.0,ZARVONA ENERGY LLC
1013914.0,EQUITRANS MIDSTREAM CORP
1013916.0,ETX ENERGY LLC
1013917.0,AIR PRODUCTS & CHEMICALS INC
1013919.0,WESTERN MIDSTREAM PARTNERS LP
1013920.0,ENTERPRISE PRODUCTS PARTNERS LP
1013922.0,NEXTERA ENERGY INC
1013923.0,FIBER INDUSTRIES LLC
1013924.0,ENTERPRISE PRODUCTS PARTNERS LP
1013925.0,ETX ENERGY LLC
1013926.0,JUPITER ALUMINUM CORP
1013927.0,TRANSCANADA PIPELINE USA LTD
1013929.0,ENERGY TRANSFER LP
1013930.0,CITIZEN ENERGY III LLC
1013931.0,CML EXPLORATION LLC
1013932.0,ENTERPRISE PRODUCTS PARTNERS LP
1013933.0,MCELROY TRUCK LINES INC
1013934.0,LINDE INC
1013935.0,LOEWS CORP
1013936.0,ZARVONA ENERGY LLC
1013937.0,DELEK US HOLDINGS INC
1013939.0,STANTON ENERGY RELIABILITY CENTER LLC
1013940.0,QUAD COUNTY ENVIRONMENTAL SOLUTIONS
1013941.0,GIP Pilot Acquisition Partners LP
1013942.0,TRANSCANADA PIPELINE USA LTD
1013943.0,DIVERSIFIED GAS & OIL CORP
1013945.0,"Bucksport Mill, LLC"
1013946.0,FULLSTREAM ENERGY HOLDINGS LLC
1013947.0,OUTRIGGER ENERGY II LLC
1013950.0,CLAUSA-CC LLC
1013951.0,ALASKA VILLAGE ELECTRIC COOPERATIVE
1013952.0,COLLEGIATE MIDSTREAM LLC
1013953.0,SEMPRA ENERGY
1013955.0,ONEOK INC
1013957.0,TALL OAK MIDSTREAM LLC
1013958.0,BASF CORP
1013959.0,MSIP-SSCC HOLDINGS LLC
1013961.0,ZFS ITHACA LLC
1013962.0,ENTERPRISE PRODUCTS PARTNERS LP
1013964.0,MEWBOURNE HOLDINGS INC
1013965.0,GIP Pilot Acquisition Partners LP
1013966.0,MERIT ENERGY CO LLC
1013968.0,TRANSCANADA PIPELINE USA LTD
1013969.0,TRANSCANADA PIPELINE USA LTD
1013970.0,HUNT FOREST PRODUCTS LLC
1013971.0,PEPSICO INC
1013973.0,NAVITAS MIDSTREAM PARTNERS LLC
1013974.0,HONEYWELL UOP
1013975.0,M6 Midstream LLC
1013976.0,DAIKIN HOLDINGS AMERICA LLC
1013977.0,LINDE INC
1013979.0,RIMROCK ENERGY PARTNERS LLC
1013981.0,CRESCENT PASS ENERGY LLC
1013982.0,ALPHA METALLURGICAL RESOURCES INC
1013984.0,POET LLC
1013986.0,BAYSWATER EXPLORATION & PRODUCTION LLC
1013987.0,PARKLAND US HOLDING CORP
1013988.0,LOEWS CORP
1013991.0,HILCORP ENERGY CO
1013992.0,CHENIERE ENERGY INC
1013994.0,ALPHA METALLURGICAL RESOURCES INC
1013995.0,ALPHA METALLURGICAL RESOURCES INC
1014005.0,ARTSEN CHEMICAL AMERICA LLC
1014006.0,NORTH AMERICAN REFRIGERANTS
1014009.0,MDU RESOURCES GROUP INC
1014015.0,ALPHA METALLURGICAL RESOURCES INC
1014016.0,YOUR SOURCE PRODUCTS INC
1014021.0,PECO FOODS INC
1014022.0,TT Investments Inc
1014023.0,JSW STEEL HOLDING USA INC
1014027.0,CLEAN HARBORS INC
1014028.0,CLEAN HARBORS INC
1014030.0,WAYSMOS USA INC
1014032.0,CLEAN HARBORS INC
1014033.0,AW DISTRIBUTING INC
1014034.0,MABANAFT ENERGY TRADING INC
1014037.0,IGAS HOLDINGS INC
1014038.0,IGAS HOLDINGS INC
1014039.0,IGAS HOLDINGS INC
1014040.0,IGAS HOLDINGS INC
1014041.0,BLUON INC
1014042.0,IGAS HOLDINGS INC
1014043.0,IGAS HOLDINGS INC
1014061.0,REPUBLIC SERVICES INC
1014065.0,LINA TRADE
1014067.0,SIEMENS INDUSTRY INC
1014070.0,OTTER TAIL CORP
1014071.0,VTX Energy Operating LLC
1014073.0,CHEMP TECHNOLOGY LLC
1014076.0,MEK CHEMICAL CORP
1014089.0,WWM OPERATING LLC
1014090.0,WWM OPERATING LLC
1014091.0,WWM OPERATING LLC
1014093.0,WWM OPERATING LLC
1014094.0,WWM Operating LLC
1014096.0,ROC FUND LANDFILL HOLDINGS LLC
1014099.0,CLAY ENDICOTT PRODUCTS CO
1014100.0,POINT ENERGY PARTNERS
1014101.0,FLUOROFUSION SPECIALTY CHEMICALS
1014107.0,MPLX LP
1014108.0,MPLX LP
1014109.0,SUGAR CANE GROWERS COOPERATIVE OF FLORIDA
1014111.0,SUNOCO LP
1014129.0,RILEY EXPLORATION - PERMIAN LLC
1014133.0,WEBCO INDUSTRIES INC
1014135.0,VENTURE GLOBAL LNG INC
1014136.0,SEAGRAVE FIRE APPARATUS LLC
